Producto,Precio,Supermercado,Categoria,IMG,Pagina
ESENCIA DE VAINILLA SPECIARIA 155ML,$ 1.990,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003758.png,https://domicilios.tiendasd1.com/p/esencia-de-vainilla-speciaria-155ml-12003758
SALSA DE TOMATE FRUCO 650G,$ 7.890,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003759.png,https://domicilios.tiendasd1.com/p/salsa-de-tomate-fruco-650g-12003759
SALSA DE AJÍ PICANTE MASH 175 GR,$ 1.890,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003801.png,https://domicilios.tiendasd1.com/p/salsa-de-aji-picante-mash-175-gr-12003801
PASTA DE TOMATE ZEV 200 G,$ 2.190,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000264.png,https://domicilios.tiendasd1.com/p/pasta-de-tomate-zev-200-g-12000264
MOSTAZA ZEV 200 G,$ 1.690,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000265.png,https://domicilios.tiendasd1.com/p/mostaza-zev-200-g-12000265
MAYONESA BAJA EN GRASA ZEV 500 G,$ 2.990,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000305.png,https://domicilios.tiendasd1.com/p/mayonesa-baja-en-grasa-zev-500-g-12000305
MAYONESA CON MOSTAZA ZEV 200 GRS,$ 2.390,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000322.png,https://domicilios.tiendasd1.com/p/mayonesa-con-mostaza-zev-200-grs-12000322
SALSA BBQ MASH 550 G,$ 5.090,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000508.png,https://domicilios.tiendasd1.com/p/salsa-bbq-mash-550-g-12000508
VINAGRETA LIGHT ZEV 265 G,$ 3.950,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000550.png,https://domicilios.tiendasd1.com/p/vinagreta-light-zev-265-g-12000550
AJÍ PICANTE MASH 250 G,$ 2.990,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000639.png,https://domicilios.tiendasd1.com/p/aji-picante-mash-250-g-12000639
SALSA ROSADA ZEV 200 G,$ 1.450,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000828.png,https://domicilios.tiendasd1.com/p/salsa-rosada-zev-200-g-12000828
MERMELADA DE MORA ZEV 200 G,$ 2.090,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12001687.png,https://domicilios.tiendasd1.com/p/mermelada-de-mora-zev-200-g-12001687
SYRUP QUICKSY 355 ML,$ 4.990,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12001807.png,https://domicilios.tiendasd1.com/p/syrup-quicksy-355-ml-12001807
SALSA DE PIÑA ZEV X 200 GR,$ 1.950,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12002085.png,https://domicilios.tiendasd1.com/p/salsa-de-pina-zev-x-200-gr-12002085
SALSA MEXICANA CRACHOS 220 G,$ 5.990,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12002574.png,https://domicilios.tiendasd1.com/p/salsa-mexicana-crachos-220-g-12002574
CREMA DE ALMENDRAS SIN AZUCAR NATRI 160G,$ 12.990,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003546.png,https://domicilios.tiendasd1.com/p/crema-de-almendras-sin-azucar-natri-160g-12003546
SALSA TERIYAKI ZEV 190 GR,$ 2.090,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003608.png,https://domicilios.tiendasd1.com/p/salsa-teriyaki-zev-190-gr-12003608
VINAGRE DE SIDRA DE MANZANA NATRI 250ML,$ 3.990,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003654.png,https://domicilios.tiendasd1.com/p/vinagre-de-sidra-de-manzana-natri-250ml-12003654
VINAGRE BLANCO ZEV 1000 ML,$ 2.850,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003655.png,https://domicilios.tiendasd1.com/p/vinagre-blanco-zev-1000-ml-12003655
SALSA DE QUESO CRACHOS 200 G,$ 3.290,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000150.png,https://domicilios.tiendasd1.com/p/salsa-de-queso-crachos-200-g-12000150
GUACAMOLE CRACHOS 200 G,$ 3.290,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000295.png,https://domicilios.tiendasd1.com/p/guacamole-crachos-200-g-12000295
VINAGRE BLANCO ZEV 500 ML,$ 1.790,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000414.png,https://domicilios.tiendasd1.com/p/vinagre-blanco-zev-500-ml-12000414
SALSA PARA CARNES ZEV 195 G,$ 1.790,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000439.png,https://domicilios.tiendasd1.com/p/salsa-para-carnes-zev-195-g-12000439
SALSA DE SOYA ZEV 190 G,$ 1.390,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000440.png,https://domicilios.tiendasd1.com/p/salsa-de-soya-zev-190-g-12000440
SALSA NEGRA ZEV 190 G,$ 1.750,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000441.png,https://domicilios.tiendasd1.com/p/salsa-negra-zev-190-g-12000441
SALSA DE TOMATE ZEV 500 G,$ 2.990,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000266.png,https://domicilios.tiendasd1.com/p/salsa-de-tomate-zev-500-g-12000266
SALSA NAPOLITANA DELIZIARE 400 G,$ 5.390,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000450.png,https://domicilios.tiendasd1.com/p/salsa-napolitana-deliziare-400-g-12000450
SALSA BOLOÑESA DELIZIARE 400 G,$ 6.490,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000451.png,https://domicilios.tiendasd1.com/p/salsa-bolonesa-deliziare-400-g-12000451
MERMELADA SIN AZUCAR NATRI 220GR,$ 5.450,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003536.png,https://domicilios.tiendasd1.com/p/mermelada-sin-azucar-natri-220gr-12003536
MERMELADA SURTIDA TRADICIÓN 1915 300GR,$ 5.250,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003531.png,https://domicilios.tiendasd1.com/p/mermelada-surtida-tradicion-1915-300gr-12003531
PASTELITOS RECREO MIX BIMBO 5 UND 149 G,$ 3.550,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000821.png,https://domicilios.tiendasd1.com/p/pastelitos-recreo-mix-bimbo-5-und-149-g-12000821
ACHIRAS DEL HUILA 120 G,$ 5.190,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12001107.png,https://domicilios.tiendasd1.com/p/achiras-del-huila-120-g-12001107
ROSCON RESOBADO BOCADILLO JOSMAR 150 G,$ 3.990,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12002089.png,https://domicilios.tiendasd1.com/p/roscon-resobado-bocadillo-josmar-150-g-12002089
GANSITO RAMO 6 UNIDADES 222 G,$ 6.590,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12002951.png,https://domicilios.tiendasd1.com/p/gansito-ramo-6-unidades-222-g-12002951
PINGÜINOS MARINELA 4 UND - 160 G,$ 5.550,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003299.png,https://domicilios.tiendasd1.com/p/pinguinos-marinela-4-und-160-g-12003299
BROWNIE CON AREQUIPE HORNEADITOS 80 GRS,$ 1.750,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000073.png,https://domicilios.tiendasd1.com/p/brownie-con-arequipe-horneaditos-80-grs-12000073
PAN DE YUCA HORNEADITOS 10 UND 90 G,$ 3.990,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000148.png,https://domicilios.tiendasd1.com/p/pan-de-yuca-horneaditos-10-und-90-g-12000148
WAFFLE SABOR NATURAL BACKEREI 216 G,$ 5.990,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000196.png,https://domicilios.tiendasd1.com/p/waffle-sabor-natural-backerei-216-g-12000196
LENGUAS DULCES HORNEADITOS 100 G,$ 2.190,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000197.png,https://domicilios.tiendasd1.com/p/lenguas-dulces-horneaditos-100-g-12000197
PALITROQUES HORNEADITOS 100 G,$ 2.350,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000198.png,https://domicilios.tiendasd1.com/p/palitroques-horneaditos-100-g-12000198
TOSTADA MANTEQUILLA HORNEADITOS 100 G,$ 2.390,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000199.png,https://domicilios.tiendasd1.com/p/tostada-mantequilla-horneaditos-100-g-12000199
PAN INTEGRAL MIEL Y PASAS HORNEADITOS 340 G,$ 3.190,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000307.png,https://domicilios.tiendasd1.com/p/pan-integral-miel-y-pasas-horneaditos-340-g-12000307
GALLETA CUCA HORNEADITOS 12 UND - 340 G,$ 3.450,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000355.png,https://domicilios.tiendasd1.com/p/galleta-cuca-horneaditos-12-und-340-g-12000355
MINI BROWNIES HORNEADITOS 15 UND - 350 G,$ 7.990,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000412.png,https://domicilios.tiendasd1.com/p/mini-brownies-horneaditos-15-und-350-g-12000412
COCADAS TRADICIÓN 1915 150 GRS,$ 4.550,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000470.png,https://domicilios.tiendasd1.com/p/cocadas-tradicion-1915-150-grs-12000470
QUESUDITOS HORNEADITOS 250 G,$ 4.950,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000471.png,https://domicilios.tiendasd1.com/p/quesuditos-horneaditos-250-g-12000471
BRAZO DE REINA HORNEADITOS 85 G,$ 1.450,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000808.png,https://domicilios.tiendasd1.com/p/brazo-de-reina-horneaditos-85-g-12000808
PAN ÁRABE BACKEREI 5 UND 300 G,$ 3.750,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12002998.png,https://domicilios.tiendasd1.com/p/pan-arabe-backerei-5-und-300-g-12002998
PAN HAMBURGUESA HORNEADITOS 4 UND 320 G,$ 2.290,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000049.png,https://domicilios.tiendasd1.com/p/pan-hamburguesa-horneaditos-4-und-320-g-12000049
PALO DE QUESO MOZZARELLA BACKEREI 480 GRS,$ 6.290,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000098.png,https://domicilios.tiendasd1.com/p/palo-de-queso-mozzarella-backerei-480-grs-12000098
PONQUÉ TRADICIONAL HORNEADITOS 250 G,$ 2.990,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000179.png,https://domicilios.tiendasd1.com/p/ponque-tradicional-horneaditos-250-g-12000179
PAN CAIMÁN HORNEADITOS 500 G,$ 3.950,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000345.png,https://domicilios.tiendasd1.com/p/pan-caiman-horneaditos-500-g-12000345
PASTEL DE GUAYABA HORNEADITOS 20 UND - 190 G,$ 3.690,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000411.png,https://domicilios.tiendasd1.com/p/pastel-de-guayaba-horneaditos-20-und-190-g-12000411
TOSTADAS FINAS HIERBAS HORNEADITOS 90 G,$ 2.190,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000613.png,https://domicilios.tiendasd1.com/p/tostadas-finas-hierbas-horneaditos-90-g-12000613
TOSTADAS CON AJO HORNEADITOS 90 G,$ 2.190,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000692.png,https://domicilios.tiendasd1.com/p/tostadas-con-ajo-horneaditos-90-g-12000692
PAN TAJADO ARTESANAL INTEGRAL HORNEADITOS 500 G,$ 5.890,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003160.png,https://domicilios.tiendasd1.com/p/pan-tajado-artesanal-integral-horneaditos-500-g-12003160
MINI CROISSANT HORNEADITOS 340 GRS,$ 3.750,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000046.png,https://domicilios.tiendasd1.com/p/mini-croissant-horneaditos-340-grs-12000046
PAN PERRO CON AJONJOLÍ HORNEADITOS 6 UND 370 G,$ 3.150,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000061.png,https://domicilios.tiendasd1.com/p/pan-perro-con-ajonjoli-horneaditos-6-und-370-g-12000061
TOSTADA SURTIDA HORNEADITOS 100 G,$ 2.850,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000299.png,https://domicilios.tiendasd1.com/p/tostada-surtida-horneaditos-100-g-12000299
MOGOLLA INTEGR HORNEADITOS 10 UND - 400 G,$ 3.190,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000343.png,https://domicilios.tiendasd1.com/p/mogolla-integr-horneaditos-10-und-400-g-12000343
CORAZONES HORNEADITOS 20 UND - 210 G,$ 3.690,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000410.png,https://domicilios.tiendasd1.com/p/corazones-horneaditos-20-und-210-g-12000410
PAN ARTESANAL HORNEADITOS 500 G,$ 4.790,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000800.png,https://domicilios.tiendasd1.com/p/pan-artesanal-horneaditos-500-g-12000800
TOSTADA NATRI MULTICEREAL70 GRS / MAÍZ 90 GRS,$ 3.490,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000992.png,https://domicilios.tiendasd1.com/p/tostada-natri-multicereal70-grs-maiz-90-grs-12000992
PAN TAJADO BLANCO HORNEADITOS 450 GRS,$ 2.990,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000050.png,https://domicilios.tiendasd1.com/p/pan-tajado-blanco-horneaditos-450-grs-12000050
TOSTADA CLÁSICA HORNEADITOS 10 UND 150 G,$ 1.650,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000047.png,https://domicilios.tiendasd1.com/p/tostada-clasica-horneaditos-10-und-150-g-12000047
TOSTADA INTEGRAL HORNEADITOS 10 UND 150G,$ 1.750,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000048.png,https://domicilios.tiendasd1.com/p/tostada-integral-horneaditos-10-und-150g-12000048
PAN MULTIGRANOS NATRI 0 AZUCAR 450 G,$ 4.390,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003895.png,https://domicilios.tiendasd1.com/p/pan-multigranos-natri-0-azucar-450-g-12003895
COCADA TRADICIONAL NORMANDY 240 G,$ 6.490,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12001026.png,https://domicilios.tiendasd1.com/p/cocada-tradicional-normandy-240-g-12001026
TIRUDITO SUPERCOCO (8g) 15U,$ 3.190,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12002101.png,https://domicilios.tiendasd1.com/p/tirudito-supercoco-8g-15u-12002101
GALLETA WAFER COCOSETTE 50 G,$ 1.390,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12002212.png,https://domicilios.tiendasd1.com/p/galleta-wafer-cocosette-50-g-12002212
BOM BOM BUM FRESA PQ 6,$ 2.450,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003348.png,https://domicilios.tiendasd1.com/p/bom-bom-bum-fresa-pq-6-12003348
CHOCOLATE KITKAT CHUNKY 40 GRS,$ 2.250,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003733.png,https://domicilios.tiendasd1.com/p/chocolate-kitkat-chunky-40-grs-12003733
CREMA DE AVELLANAS NUZART 350 G,$ 7.990,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000285.png,https://domicilios.tiendasd1.com/p/crema-de-avellanas-nuzart-350-g-12000285
CREMA DE AVELLANAS DUO NUZART 350 G,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000356.png,https://domicilios.tiendasd1.com/p/crema-de-avellanas-duo-nuzart-350-g-12000356
CHOCOLATINA KEO 12 UND 144 G,$ 4.490,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12001101.png,https://domicilios.tiendasd1.com/p/chocolatina-keo-12-und-144-g-12001101
TRIDENT SIN AZUCAR SANDIA 18,$ 3.150,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12001146.png,https://domicilios.tiendasd1.com/p/trident-sin-azucar-sandia-18-12001146
LAMINAS DE CHOCOLATE BISCOLATA CHOCOCHIPS 115 G,$ 6.990,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12001152.png,https://domicilios.tiendasd1.com/p/laminas-de-chocolate-biscolata-chocochips-115-g-12001152
BARQUILLOS RELLENOS DE CREMA NUZART 150 G,$ 6.490,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12001563.png,https://domicilios.tiendasd1.com/p/barquillos-rellenos-de-crema-nuzart-150-g-12001563
BARRA DE CHOCOLATE CON MANÍ JUMBO 40 G,$ 2.490,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12001688.png,https://domicilios.tiendasd1.com/p/barra-de-chocolate-con-mani-jumbo-40-g-12001688
GALLETA WAFER RECUBIERTA DE CHOCOLATE JET WAFER 22 G,$ 890,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12001844.png,https://domicilios.tiendasd1.com/p/galleta-wafer-recubierta-de-chocolate-jet-wafer-22-g-12001844
BARRA DE CHOCOLATE PREMIUM CHALET DU CHOCOLAT 50 G,$ 2.990,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12001920.png,https://domicilios.tiendasd1.com/p/barra-de-chocolate-premium-chalet-du-chocolat-50-g-12001920
TRUFAS DE BROWNIE TRUFUS 80 G,$ 2.490,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12002046.png,https://domicilios.tiendasd1.com/p/trufas-de-brownie-trufus-80-g-12002046
NANOS PARTICULAS DE DULCES ÁCIDOS OKA LOKA 40 G,$ 1.190,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12002084.png,https://domicilios.tiendasd1.com/p/nanos-particulas-de-dulces-acidos-oka-loka-40-g-12002084
POLVO ÁCIDO Y CHUPETA MASTICABLE OKA LOKA 14 G,$ 890,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12002095.png,https://domicilios.tiendasd1.com/p/polvo-acido-y-chupeta-masticable-oka-loka-14-g-12002095
BARRA DE CHOCOLATE CON CARAMELO Y MANI WAPPS,$ 1.990,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12002189.png,https://domicilios.tiendasd1.com/p/barra-de-chocolate-con-caramelo-y-mani-wapps-12002189
MORITAS DE GOMA BEBETO 150 G,$ 2.990,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12002435.png,https://domicilios.tiendasd1.com/p/moritas-de-goma-bebeto-150-g-12002435
HELADOS DE GOMA BEBETO 150 G,$ 2.990,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12002438.png,https://domicilios.tiendasd1.com/p/helados-de-goma-bebeto-150-g-12002438
BARRA DE CHOCOLATE BISCOLATA DUOMAX,$ 1.990,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12002533.png,https://domicilios.tiendasd1.com/p/barra-de-chocolate-biscolata-duomax-12002533
CONO DE CHOCOLATE OZMO CORNET 25 G,$ 1.590,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003018.png,https://domicilios.tiendasd1.com/p/cono-de-chocolate-ozmo-cornet-25-g-12003018
GALLETA MINI BURGER OZMO 40 GRS,$ 1.990,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003248.png,https://domicilios.tiendasd1.com/p/galleta-mini-burger-ozmo-40-grs-12003248
CHOCO COOKIE BISCOLATA BREAK 20 GRS,$ 690,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003321.png,https://domicilios.tiendasd1.com/p/choco-cookie-biscolata-break-20-grs-12003321
MASMELOS BLANCOS MELI MELLOWS 120 GR,$ 2.390,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003391.png,https://domicilios.tiendasd1.com/p/masmelos-blancos-meli-mellows-120-gr-12003391
ROLLITO DE GUAYABA CON CENTRO DE AREQUIPE DULCE NATURALEZA 280 G,$ 5.450,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000514.png,https://domicilios.tiendasd1.com/p/rollito-de-guayaba-con-centro-de-arequipe-dulce-naturaleza-280-g-12000514
BOCADILLO VELEÑO DULCE NATURALEZA 470 G,$ 4.690,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000515.png,https://domicilios.tiendasd1.com/p/bocadillo-veleno-dulce-naturaleza-470-g-12000515
LONJA DE GUAYABA DULCE NATURALEZA 300 G,$ 1.950,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000516.png,https://domicilios.tiendasd1.com/p/lonja-de-guayaba-dulce-naturaleza-300-g-12000516
BARRA DE CHOCOLATE SNICKERS 53 G,$ 3.290,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12001295.png,https://domicilios.tiendasd1.com/p/barra-de-chocolate-snickers-53-g-12001295
CHOCOLATES RELLENOS DE MANÍ M&MS 49 G,$ 3.090,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12001945.png,https://domicilios.tiendasd1.com/p/chocolates-rellenos-de-mani-mms-49-g-12001945
WAFER CUBIERTA DE CHOCOLATE BISCOLATA VENI 20 G,$ 950,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12002455.png,https://domicilios.tiendasd1.com/p/wafer-cubierta-de-chocolate-biscolata-veni-20-g-12002455
GOMAS SURTIDAS TRULULU 150 G,$ 2.590,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000707.png,https://domicilios.tiendasd1.com/p/gomas-surtidas-trululu-150-g-12000707
MANTEQUILLA DE MANÍ PET MASH 227 G,$ 5.490,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12001000.png,https://domicilios.tiendasd1.com/p/mantequilla-de-mani-pet-mash-227-g-12001000
GELATINA BLANCA TRADICION 1915 168 G,$ 2.990,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12002610.png,https://domicilios.tiendasd1.com/p/gelatina-blanca-tradicion-1915-168-g-12002610
ALFAJOR PREMIUM CHOCOLATE LECHE O BLANCO,$ 2.450,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003461.png,https://domicilios.tiendasd1.com/p/alfajor-premium-chocolate-leche-o-blanco-12003461
HUEVO SORPRESA KINDER JOY 20 G,$ 4.950,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12001684.png,https://domicilios.tiendasd1.com/p/huevo-sorpresa-kinder-joy-20-g-12001684
GOMA DE MASCAR DOUBLEMINT 5 STK,$ 1.150,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12002953.png,https://domicilios.tiendasd1.com/p/goma-de-mascar-doublemint-5-stk-12002953
TABLETA CHOCOLATE HERSHEY°S COOKIES N CREAM,$ 3.850,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003161.png,https://domicilios.tiendasd1.com/p/tableta-chocolate-hersheys-cookies-n-cream-12003161
